query_accession	run_accession	sample_accession	fastq_url
ERS5298792	ERR4810765	SAMEA7542340	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4810765/ERR4810765_2.fastq.gz
ERS5318715	ERR4829642	SAMEA7562081	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4829642/ERR4829642_1.fastq.gz
ERS5318715	ERR4829642	SAMEA7562081	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4829642/ERR4829642_2.fastq.gz
ERS5317392	ERR4828319	SAMEA7560756	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828319/ERR4828319_1.fastq.gz
ERS5317392	ERR4828319	SAMEA7560756	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828319/ERR4828319_2.fastq.gz
ERS5298743	ERR4810716	SAMEA7542291	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4810716/ERR4810716_1.fastq.gz
ERS5298743	ERR4810716	SAMEA7542291	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4810716/ERR4810716_2.fastq.gz
ERS5317577	ERR4828504	SAMEA7560941	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828504/ERR4828504_1.fastq.gz
ERS5317577	ERR4828504	SAMEA7560941	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/004/ERR4828504/ERR4828504_2.fastq.gz
ERS5319310	ERR4830237	SAMEA7562677	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4830237/ERR4830237_1.fastq.gz
ERS5319310	ERR4830237	SAMEA7562677	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/007/ERR4830237/ERR4830237_2.fastq.gz
ERS5304081	ERR4813921	SAMEA7547427	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4813921/ERR4813921_1.fastq.gz
ERS5304081	ERR4813921	SAMEA7547427	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4813921/ERR4813921_2.fastq.gz
ERS5304094	ERR4813934	SAMEA7547440	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4813934/ERR4813934_1.fastq.gz
ERS5304094	ERR4813934	SAMEA7547440	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4813934/ERR4813934_2.fastq.gz
ERS5303090	ERR4812930	SAMEA7546435	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812930/ERR4812930_1.fastq.gz
ERS5303090	ERR4812930	SAMEA7546435	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812930/ERR4812930_2.fastq.gz
ERS5282501	ERR4797477	SAMEA7526028	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797477/ERR4797477_1.fastq.gz
ERS5282501	ERR4797477	SAMEA7526028	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/007/ERR4797477/ERR4797477_2.fastq.gz
ERS5317393	ERR4828320	SAMEA7560757	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828320/ERR4828320_1.fastq.gz
ERS5317393	ERR4828320	SAMEA7560757	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828320/ERR4828320_2.fastq.gz
ERS5302603	ERR4812443	SAMEA7545947	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4812443/ERR4812443_1.fastq.gz
ERS5302603	ERR4812443	SAMEA7545947	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4812443/ERR4812443_2.fastq.gz
ERS6403198	ERR8975626	SAMEA8718753	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8975626/ERR8975626_1.fastq.gz
ERS6403198	ERR8975626	SAMEA8718753	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8975626/ERR8975626_2.fastq.gz
ERS5300796	ERR4811078	SAMEA7544138	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4811078/ERR4811078_1.fastq.gz
ERS5300796	ERR4811078	SAMEA7544138	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4811078/ERR4811078_2.fastq.gz
ERS5302770	ERR4812610	SAMEA7546114	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812610/ERR4812610_1.fastq.gz
ERS5302770	ERR4812610	SAMEA7546114	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812610/ERR4812610_2.fastq.gz
ERS5320939	ERR4831992	SAMEA7564308	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4831992/ERR4831992_1.fastq.gz
ERS5320939	ERR4831992	SAMEA7564308	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4831992/ERR4831992_2.fastq.gz
ERS5298604	ERR4810577	SAMEA7542152	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4810577/ERR4810577_1.fastq.gz
ERS5298604	ERR4810577	SAMEA7542152	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4810577/ERR4810577_2.fastq.gz
ERS6402798	ERR8975101	SAMEA8718352	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/001/ERR8975101/ERR8975101_1.fastq.gz
ERS6402798	ERR8975101	SAMEA8718352	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/001/ERR8975101/ERR8975101_2.fastq.gz
ERS5301258	ERR4811543	SAMEA7544600	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4811543/ERR4811543_1.fastq.gz
ERS5301258	ERR4811543	SAMEA7544600	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4811543/ERR4811543_2.fastq.gz
ERS5302099	ERR4811939	SAMEA7545443	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811939/ERR4811939_1.fastq.gz
ERS5302099	ERR4811939	SAMEA7545443	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811939/ERR4811939_2.fastq.gz
ERS5281225	ERR4796294	SAMEA7524750	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4796294/ERR4796294_1.fastq.gz
ERS5281225	ERR4796294	SAMEA7524750	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/004/ERR4796294/ERR4796294_2.fastq.gz
ERS5317523	ERR4828450	SAMEA7560887	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828450/ERR4828450_1.fastq.gz
ERS5317523	ERR4828450	SAMEA7560887	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828450/ERR4828450_2.fastq.gz
ERS5282007	ERR4796991	SAMEA7525533	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/001/ERR4796991/ERR4796991_1.fastq.gz
ERS5282007	ERR4796991	SAMEA7525533	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/001/ERR4796991/ERR4796991_2.fastq.gz
ERS6402953	ERR8975379	SAMEA8718508	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/009/ERR8975379/ERR8975379_1.fastq.gz
ERS6402953	ERR8975379	SAMEA8718508	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/009/ERR8975379/ERR8975379_2.fastq.gz
ERS5302140	ERR4811980	SAMEA7545484	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811980/ERR4811980_1.fastq.gz
ERS5302140	ERR4811980	SAMEA7545484	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811980/ERR4811980_2.fastq.gz
ERS6403055	ERR8975482	SAMEA8718610	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/002/ERR8975482/ERR8975482_1.fastq.gz
